start,end,net,acc,portfolio
2017-12-01,2018-01-01,0.018760029201133288,1.0187600292011334,101876.00292011334
2018-01-01,2018-02-01,0.05261699663769656,1.072364122232229,107236.41222322291
2018-02-01,2018-03-01,-0.0026825910699953643,1.0694874078141454,106948.74078141456
2018-03-01,2018-04-01,-0.028542484291865948,1.0389615802762617,103896.1580276262
2018-04-01,2018-05-01,0.015609164161027225,1.0551789021397942,105517.89021397944
2018-05-01,2018-06-01,-0.0006451409344861881,1.0544981630368175,105449.81630368177
2018-06-01,2018-07-01,0.003095718311183041,1.0577625923092395,105776.25923092397
2018-07-01,2018-08-01,0.00031766151949695994,1.0580986027815795,105809.86027815795
2018-08-01,2018-09-01,-0.01641275450158916,1.0407322901756508,104073.2290175651
2018-09-01,2018-10-01,-0.0023225151802121267,1.038315173633181,103831.51736331811
2018-10-01,2018-11-01,-0.021134002913050707,1.0163714177289527,101637.14177289528
2018-11-01,2018-12-01,0.004130047702064062,1.0205690801671876,102056.90801671878
2018-12-01,2019-01-01,0.002433589826974969,1.0230527266984077,102305.27266984078
2019-01-01,2019-02-01,0.006077523420549613,1.0292703536053744,102927.03536053745
2019-02-01,2019-03-01,0.0027747567170091298,1.0321263284326594,103212.63284326594
2019-03-01,2019-04-01,0.003533981506365994,1.0357738437895738,103577.38437895737
2019-04-01,2019-05-01,0.007160588094283865,1.043190593643784,104319.0593643784
2019-05-01,2019-06-01,0.0068511734998876,1.0503376733942882,105033.76733942881
2019-06-01,2019-07-01,0.029361050624471023,1.081176690995607,108117.66909956069
2019-07-01,2019-08-01,0.005235658104323684,1.086837362500024,108683.73625000239
2019-08-01,2019-09-01,0.004078688564299757,1.0912702336217066,109127.02336217066
2019-09-01,2019-10-01,-0.0005789523284961045,1.0906384401789329,109063.84401789328
2019-10-01,2019-11-01,0.017527440568313443,1.1097545406206872,110975.45406206872
2019-11-01,2019-12-01,-0.009569778704194572,1.0991344352509722,109913.4435250972
2019-12-01,2020-01-01,0.0006583755841451035,1.0998580785268346,109985.80785268344
2020-01-01,2020-02-01,-0.017197225107309467,1.0809435715643159,108094.35715643156
2020-02-01,2020-03-01,0.048119644523193894,1.1329581919776224,113295.81919776222
2020-03-01,2020-04-01,-0.08159784793430389,1.0405112417127085,104051.12417127083
2020-04-01,2020-05-01,0.05910078495385337,1.1020062728512383,110200.6272851238
2020-05-01,2020-06-01,0.017325036478694867,1.1210985717281365,112109.85717281362
2020-06-01,2020-07-01,0.013007769684230893,1.1356815637424962,113568.15637424958
2020-07-01,2020-08-01,0.0187307576148768,1.156953739840641,115695.37398406406
2020-08-01,2020-09-01,-0.0007081213647680406,1.1561344761794117,115613.44761794111
2020-09-01,2020-10-01,0.029495026597382044,1.1902346933044738,119023.46933044733
2020-10-01,2020-11-01,-0.03142841724432177,1.1528275007446336,115282.7500744633
2020-11-01,2020-12-01,0.08354965020767831,1.2491458351816396,124914.5835181639
