start,end,net,acc,portfolio
2017-12-01,2018-01-01,0.012681244111916382,1.0126812441119164,101268.12441119165
2018-01-01,2018-02-01,0.03445018673919784,1.047568302078855,104756.8302078855
2018-02-01,2018-03-01,0.0017402379311996195,1.049391320173655,104939.13201736551
2018-03-01,2018-04-01,-0.03621839094626241,1.0113840550839912,101138.40550839913
2018-04-01,2018-05-01,0.019559180344352063,1.031165898214781,103116.5898214781
2018-05-01,2018-06-01,-0.020886412333534825,1.0096285420803874,100962.85420803873
2018-06-01,2018-07-01,0.003715563517431908,1.0133798810574994,101337.98810574992
2018-07-01,2018-08-01,0.0033053270570119254,1.0167294329973904,101672.94329973901
2018-08-01,2018-09-01,-0.01622973576681694,1.0002281829534971,100022.81829534969
2018-09-01,2018-10-01,-0.005187690254605801,0.9950393089564072,99503.9308956407
2018-10-01,2018-11-01,-0.021259116373661388,0.9738856524909354,97388.56524909352
2018-11-01,2018-12-01,-0.002634811453416411,0.9713196474194344,97131.96474194342
2018-12-01,2019-01-01,-0.0013279734460581128,0.970029760720027,97002.97607200267
2019-01-01,2019-02-01,0.00816759834822488,0.9779525741914128,97795.25741914124
2019-02-01,2019-03-01,0.00428560316830258,0.9821436908418171,98214.36908418167
2019-03-01,2019-04-01,0.003634085319882333,0.9857128848107205,98571.28848107201
2019-04-01,2019-05-01,0.010330606030894095,0.9958958962832761,99589.58962832758
2019-05-01,2019-06-01,0.0019747830623927346,0.9978625746311627,99786.25746311623
2019-06-01,2019-07-01,0.03158779217964386,1.0293828502624562,102938.28502624559
2019-07-01,2019-08-01,0.0024677035354851436,1.0319230619614168,103192.30619614164
2019-08-01,2019-09-01,0.00407858402686995,1.0361318468788914,103613.1846878891
2019-09-01,2019-10-01,0.0004497726613769019,1.0365978706571994,103659.7870657199
2019-10-01,2019-11-01,0.01724298099235653,1.0544719080376588,105447.19080376581
2019-11-01,2019-12-01,-0.009389784820591246,1.044570643721827,104457.06437218262
2019-12-01,2020-01-01,6.172365936726529e-05,1.044635118444425,104463.51184444243
2020-01-01,2020-02-01,-0.02200620692772404,1.0216466618639695,102164.66618639688
2020-02-01,2020-03-01,0.046879463522104245,1.0695409092813009,106954.09092813001
2020-03-01,2020-04-01,-0.08286161914364487,0.9809170177978861,98091.70177978853
2020-04-01,2020-05-01,0.07201010961634767,1.0515529597740527,105155.2959774052
2020-05-01,2020-06-01,0.019854176108113755,1.072430677424415,107243.06774244142
2020-06-01,2020-07-01,0.020678525631239824,1.0946069626752637,109460.69626752628
2020-07-01,2020-08-01,0.015338206127587637,1.1113962698974695,111139.62698974687
2020-08-01,2020-09-01,0.0018899794592334548,1.1134967860186444,111349.67860186438
2020-09-01,2020-10-01,0.03600333040640118,1.1535863787121394,115358.63787121387
2020-10-01,2020-11-01,-0.02455500428141332,1.1252600602438827,112526.0060243882
2020-11-01,2020-12-01,0.06492763495349253,1.1983205346631427,119832.05346631419
