start,end,net,acc,portfolio
2017-12-01,2018-01-01,0.02413569590156736,1.0241356959015673,102413.56959015672
2018-01-01,2018-02-01,0.02229653989188525,1.0469703782999402,104697.03782999402
2018-02-01,2018-03-01,-0.008047035107851194,1.0385453709088803,103854.53709088803
2018-03-01,2018-04-01,-0.010503662893085691,1.0276368404336789,102763.68404336787
2018-04-01,2018-05-01,0.012005124216080045,1.0399737483521052,103997.37483521052
2018-05-01,2018-06-01,-0.001083771801811275,1.038846654129017,103884.66541290171
2018-06-01,2018-07-01,0.0005442581178471766,1.0394120548537251,103941.20548537253
2018-07-01,2018-08-01,0.019851712847219278,1.0600461644966195,106004.61644966196
2018-08-01,2018-09-01,-3.5710542656502194e-05,1.0600083096728443,106000.83096728445
2018-09-01,2018-10-01,-0.0008175381596602857,1.05914171243013,105914.171243013
2018-10-01,2018-11-01,-0.0018058586672347321,1.057229052188908,105722.90521889082
2018-11-01,2018-12-01,-0.00943441325518378,1.0472547164051715,104725.47164051718
2018-12-01,2019-01-01,0.0073183805525465885,1.0549189249552737,105491.8924955274
2019-01-01,2019-02-01,0.0026003184942073915,1.0576620501457243,105766.20501457245
2019-02-01,2019-03-01,-0.0022088152925425638,1.0553258700350205,105532.58700350206
2019-03-01,2019-04-01,0.01213053082957843,1.0681275330367321,106812.75330367322
2019-04-01,2019-05-01,0.006909691816288785,1.0755079651105088,107550.79651105088
2019-05-01,2019-06-01,0.003640693308873833,1.079423559762727,107942.35597627271
2019-06-01,2019-07-01,0.008473040265729544,1.088569559048374,108856.95590483739
2019-07-01,2019-08-01,-0.0022291626611621192,1.0861429604332655,108614.29604332655
2019-08-01,2019-09-01,0.005526423511476899,1.0921454464266291,109214.5446426629
2019-09-01,2019-10-01,0.0062695423627926366,1.098992698569332,109899.26985693318
2019-10-01,2019-11-01,0.002493345235383678,1.1017328667780313,110173.28667780312
2019-11-01,2019-12-01,-0.0013303975855156682,1.1002671240321866,110026.71240321864
2019-12-01,2020-01-01,0.010639410062554918,1.111973317143113,111197.33171431128
2020-01-01,2020-02-01,0.004661420129513054,1.1171566919471252,111715.66919471251
2020-02-01,2020-03-01,0.00046616863894315575,1.1176774753616963,111767.74753616963
2020-03-01,2020-04-01,-0.09374595326957055,1.012899734985987,101289.9734985987
2020-04-01,2020-05-01,0.03991328126610658,1.0533278870028473,105332.78870028474
2020-05-01,2020-06-01,0.004471413435343618,1.058037751468614,105803.7751468614
2020-06-01,2020-07-01,0.014879387437335244,1.0737807050960424,107378.07050960425
2020-07-01,2020-08-01,0.007484053128930198,1.0818169369418014,108181.69369418014
2020-08-01,2020-09-01,0.0017900138065841174,1.0837534041951236,108375.34041951237
2020-09-01,2020-10-01,0.004704935281421026,1.0888523938228813,108885.23938228816
2020-10-01,2020-11-01,-0.000304948482519316,1.0885203499376976,108852.03499376978
2020-11-01,2020-12-01,0.016066075598944383,1.106008600170786,110600.86001707862
